id;company;market_sector_id;symbol;bdr;cnpj;main_activity;market_sector;website
496;MARCOPOLO;7;POMO3;BR;88.611.835/0001-29;Não Informado;Bens Industriais / Material de Transporte / Material Rodoviário;www.marcopolo.com.br
497;MARCOPOLO;7;POMO4;BR;88.611.835/0001-29;Não Informado;Bens Industriais / Material de Transporte / Material Rodoviário;www.marcopolo.com.br
498;MARFRIG;1;MRFG3;BR;03.853.896/0001-40;Produção E Distribuição de Alimentos à Base de Carne Bovina. Suína. Ovina E Avícola. In Natura. Elaborados E Processados. Couros Semi-terminados E Terminados. Além de Outros Produtos Alimentícios.;Consumo não Cíclico / Alimentos Processados / Carnes e Derivados;www.marfrig.com.br
499;MARKEL CORP;9;MKLC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
500;MASTERCARD;4;MSCD34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;www.mastercard.com
501;MCDONALDS;1;MCDC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Hoteis e Restaurantes / Restaurante e Similares;www.aboutmacdonalds.com
502;MEDTRONIC;13;MDTC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Saúde / Medicamentos e Outros Produtos;http://www.medtronic.com
503;MELHOR SP;10;MSPA3;BR;60.730.348/0001-66;Não Informado;Materiais Básicos / Madeira e Papel / Papel e Celulose;http://www.melhoramentos.com.br
504;MELHOR SP;10;MSPA4;BR;60.730.348/0001-66;Não Informado;Materiais Básicos / Madeira e Papel / Papel e Celulose;http://www.melhoramentos.com.br
505;MENDES JR;6;MEND3;BR;17.162.082/0001-73;Construção Pesada;Bens Industriais / Construção e Engenharia / Construção Pesada;www.mendesjuniorengenharia.com.br
506;MENDES JR;6;MEND5;BR;17.162.082/0001-73;Construção Pesada;Bens Industriais / Construção e Engenharia / Construção Pesada;www.mendesjuniorengenharia.com.br
507;MENDES JR;6;MEND6;BR;17.162.082/0001-73;Construção Pesada;Bens Industriais / Construção e Engenharia / Construção Pesada;www.mendesjuniorengenharia.com.br
508;MENEZES CORT;19;MNZC3B;BR;02.664.042/0001-52;Estacionamento E Locação de Lojas E Espaços;Financeiro / Exploração de Imóveis / Exploração de Imóveis;www.tgmc.com.br
509;MERC BRASIL;4;BMEB3;BR;17.184.037/0001-10;Finanças. Banco Múltiplo;Financeiro / Intermediários Financeiros / Bancos;www.mercantildobrasil.com.br
510;MERC BRASIL;4;BMEB4;BR;17.184.037/0001-10;Finanças. Banco Múltiplo;Financeiro / Intermediários Financeiros / Bancos;www.mercantildobrasil.com.br
511;MERC FINANC;4;MERC3;BR;33.040.601/0001-87;Crédito. Financiamento E Investimentos.;Financeiro / Intermediários Financeiros / Soc. Crédito e Financiamento;www.mercantildobrasil.com.br
512;MERC FINANC;4;MERC4;BR;33.040.601/0001-87;Crédito. Financiamento E Investimentos.;Financeiro / Intermediários Financeiros / Soc. Crédito e Financiamento;www.mercantildobrasil.com.br
513;MERC INVEST;4;BMIN3;BR;34.169.557/0001-72;Atividade Principal:;Classificação Setorial:;Site:
514;MERC INVEST;4;BMIN4;BR;34.169.557/0001-72;Atividade Principal:;Classificação Setorial:;Site:
515;MERCADOLIBRE;16;MELI34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
516;MERCK;13;MRCK34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;www.merck.com
517;METAL IGUACU;7;MTIG3;BR;80.227.184/0001-66;Fábrica de Embalagens Metálicas Para Alimentos;Materiais Básicos / Embalagens / Embalagens;www.metaliguacu.com.br
518;METAL IGUACU;7;MTIG4;BR;80.227.184/0001-66;Fábrica de Embalagens Metálicas Para Alimentos;Materiais Básicos / Embalagens / Embalagens;www.metaliguacu.com.br
519;METAL LEVE;7;LEVE3;BR;60.476.884/0001-87;Industria E Comércio de Peças E Componentes Para Motores A Combustão;Consumo Cíclico / Automóveis e Motocicletas / Automóveis e Motocicletas;www.mahle.com.br
520;METALFRIO;7;FRIO3;BR;04.821.041/0001-08;Fabricação E Comercialiazação de Geladeiras E Similares. de Máquinas de Vendas Automáticas. Componentes E Peças;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.metalfrio.com.br
521;METISA;7;MTSA3;BR;86.375.425/0001-09;Fabricação de Máquinas E Equipamentos Para A Agricultura E Pecuária. Peças E Acessórios. Exceto Para Irrigação.;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Construção e Agrícolas;www.metisa.com.br
522;METISA;7;MTSA4;BR;86.375.425/0001-09;Fabricação de Máquinas E Equipamentos Para A Agricultura E Pecuária. Peças E Acessórios. Exceto Para Irrigação.;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Construção e Agrícolas;www.metisa.com.br
523;METLIFE INC;13;METB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Previdência e Seguros / Seguradoras;www.metlife.com
524;MGI PARTICIP;5;Nenhum ativo na B3;BR;19.296.342/0001-29;(i)participação Acionária em Empresas.(ii) Promover Associações de Empresas.(iii) Prestar Apoio Técnico E de Gestão Administrativa. E (v)realizar Operações de Aquisição de Créditos Do Estado de Mg.;Outros / Outros / Outros;www.mgipart.com.br
525;MICRON TECHN;9;MUTC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
526;MICROSOFT;17;MSFT34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.microsoft.com
527;MILLS;6;MILS3;BR;27.093.558/0001-15;Serviços Especiais de Engenharia E Locação de Plataforma;Bens Industriais / Construção e Engenharia / Serviços Diversos;www.mills.com.br
528;MINASMAQUINA;7;MMAQ3;BR;17.161.241/0001-15;Comércio de Veículos. Peças E Serviços (concessionária Mercedes-benz);Bens Industriais / Comércio / Material de Transporte;www.minasmaquinas.com.br
529;MINASMAQUINA;7;MMAQ4;BR;17.161.241/0001-15;Comércio de Veículos. Peças E Serviços (concessionária Mercedes-benz);Bens Industriais / Comércio / Material de Transporte;www.minasmaquinas.com.br
530;MINERVA;1;BEEF3;BR;67.620.377/0001-14;Líder Na América Do Sul Na Exportação de Carne Bovina In Natura E Seus Derivados. E Que Atua Também No Segmento de Processados.;Consumo não Cíclico / Alimentos Processados / Carnes e Derivados;www.minervafoods.com/ri
531;MINUPAR;1;MNPR3;BR;90.076.886/0001-40;Participação em Outras Empresas. Bem Como Criação. Abate. Industrialização. Comercialização. Importação E Exportação de Carnes E Produtos Derivados de Aves. E Prestação de Serviços A Terceiros.;Consumo não Cíclico / Alimentos Processados / Carnes e Derivados;www.minupar.com.br
532;MMX MINER;8;MMXM3;BR;02.762.115/0001-49;Mineração de Minério de Ferro;Materiais Básicos / Mineração / Minerais Metálicos;www.mmx.com.br
533;MONDELEZ INT;1;MDLZ34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Alimentos Processados / Alimentos Diversos;http://www.mondelezinternational.com
534;MONT ARANHA;5;MOAR3;BR;33.102.476/0001-92;Holding - Participação Societária;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.monteiroaranha.com.br
535;MOODYS CORP;9;MCOR34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
536;MORGAN STAN;4;MSBR34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;www.morganstanley.com
537;MOSAIC CO;11;MOSC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Materiais Básicos / Químicos / Fertilizantes e Defensivos;http://www.mosaicco.com
538;MOVIDA;19;MOVI3;BR;21.314.559/0001-66;Aluguel de Carros E Gestão de Frotas;Consumo Cíclico / Diversos / Aluguel de carros;www.ri.movida.com.br
539;MRS LOGIST;19;MRSA3B;BR;01.417.222/0001-77;Serviços de Transporte Ferroviário de Cargas;Bens Industriais / Transporte / Transporte Ferroviário;www.mrs.com.br
540;MRS LOGIST;19;MRSA5B;BR;01.417.222/0001-77;Serviços de Transporte Ferroviário de Cargas;Bens Industriais / Transporte / Transporte Ferroviário;www.mrs.com.br
541;MRS LOGIST;19;MRSA6B;BR;01.417.222/0001-77;Serviços de Transporte Ferroviário de Cargas;Bens Industriais / Transporte / Transporte Ferroviário;www.mrs.com.br
542;MRV;6;MRVE3;BR;08.343.492/0001-20;Atividades de Incorporação E Construção atividades de Logística;Consumo Cíclico / Construção Civil / Incorporações;www.mrv.com.br
543;MULTIPLAN;6;MULT3;BR;07.816.890/0001-53;Administração de Shopping Centers;Financeiro / Exploração de Imóveis / Exploração de Imóveis;http://ri.multiplan.com.br/
544;MUNDIAL;7;MNDL3;BR;88.610.191/0001-54;Componentes Diversos Para Indústria de Calçados Confecções. Artigos de Cuidados Pessoais E de Cultelaria.;Consumo Cíclico / Tecidos. Vestuário e Calçados / Acessórios;www.mundial.com
545;NADIR FIGUEI;7;NAFG3;BR;61.067.161/0001-97;Fabricação de Artigos de Vidro Para Uso Doméstico E Embalagem;Consumo Cíclico / Utilidades Domésticas / Utensílios Domésticos;www.nadirfigueiredo.com.br
546;NADIR FIGUEI;7;NAFG4;BR;61.067.161/0001-97;Fabricação de Artigos de Vidro Para Uso Doméstico E Embalagem;Consumo Cíclico / Utilidades Domésticas / Utensílios Domésticos;www.nadirfigueiredo.com.br
547;NATURA;1;NATU3;BR;71.673.990/0001-77;Comércio Atacadista de Comércio E Produtos de Perfumaria;Consumo não Cíclico / Produtos de Uso Pessoal e de Limpeza / Produtos de Uso Pessoal;www.natura.net
548;NEOENERGIA;3;NEOE3B;BR;01.083.200/0001-18;Participação em Outras Sociedades;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.neoenergia.com
549;NETFLIX;17;NFLX34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Mídia / Produção e Difusão de Filmes e Programas;www.netflix.com
550;NEXTERA ENER;9;NEXT34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
551;NIKE;1;NIKE34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Tecidos. Vestuário e Calçados / Calçados;www.nike.com
552;NORD BRASIL;4;BNBR3;BR;07.237.373/0001-20;Banco Múltiplo Com Carteira Comercial;Financeiro / Intermediários Financeiros / Bancos;www.bnb.gov.br
553;NORDON MET;7;NORD3;BR;60.884.319/0001-59;A Sociedade Tem Como Atividade Operacional Preponderante A Produção de Bens de Capital Destinados Ao Mercado Interno E Externo Para Os Setores Químico. Petrolífero. Petroquímico. Criogenia. Alimentíci;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.nordon.ind.br
554;NORTCQUIMICA;13;NRTQ3;BR;29.950.060/0001-57;Química Fina. Ciências Da Vida. Fabricantes de Insumos Farmacêuticos Ativos - Matéria-prima Para A Indústria Farmacêutica;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;www.nortecquimica.com.br
555;NORTHROP GRU;9;NOCG34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
556;NUTRIPLANT;11;Nenhum ativo na B3;BR;51.128.999/0001-90;Industria E Comércio de Fertilizantes Para Agricultura.;Materiais Básicos / Químicos / Fertilizantes e Defensivos;www.nutriplant.com.br/ri
557;NVIDIA CORP;9;NVDC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
558;OCCIDENT PTR;9;OXYP34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
559;OCTANTE SEC;14;Nenhum ativo na B3;BR;12.139.922/0001-63;Securitização de Direitos Creditórios Imobiliários E Do Agronegócio. Emissão de Certificados de Recebíveis Imobiliários E Certificados de Recebíveis Do Agronegócio;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.octante.com.br
560;ODERICH;1;ODER3;BR;97.191.902/0001-94;Indústria de Alimentos Com Sede Na Cidade de São Sebastião Do Caí (rs) E Filiais Nas Cidades de Eldorado Do Sul (rs). Pelotas (rs). Orizona (go) E Salvador (ba).;Consumo não Cíclico / Alimentos Processados / Alimentos Diversos;www.oderich.com.br
561;ODERICH;1;ODER4;BR;97.191.902/0001-94;Indústria de Alimentos Com Sede Na Cidade de São Sebastião Do Caí (rs) E Filiais Nas Cidades de Eldorado Do Sul (rs). Pelotas (rs). Orizona (go) E Salvador (ba).;Consumo não Cíclico / Alimentos Processados / Alimentos Diversos;www.oderich.com.br
562;ODONTOPREV;13;ODPV3;BR;58.119.199/0001-51;Operadora de Planos Odontológicos;Saúde / Serv.Méd.Hospit..Análises e Diagnósticos / Serv.Méd.Hospit..Análises e Diagnósticos;www.odontoprev.com.br/ri
563;OI;18;OIBR3;BR;76.535.764/0001-43;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;www.oi.com.br/ri
564;OI;18;OIBR4;BR;76.535.764/0001-43;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;www.oi.com.br/ri
565;OMEGA GER;3;OMGE3;BR;09.149.503/0001-06;Participação. Direta Ou Por Meio de Joint Venture (parceria). Consórcio Ou Qualquer Outra Sociedade. em Ativos de Energia Elétrica Que Já Tenham Atingido A Fase Operacional;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.omegageracao.com.br
566;OPPORT ENERG;5;OPHE3B;BR;02.318.346/0001-68;Participação em Outras Sociedades.;Outros / Outros / Outros;www.opportunityenergia.com.br/home/index.aspx
567;ORACLE;16;ORCL34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.oracle.com
568;OREILLY AUT;9;ORLY34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
569;OSX BRASIL;12;OSXB3;BR;09.112.685/0001-32;Equipamentos E Serviços Para A Indústria Offshore de Petróleo E Gás Natural.;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Equipamentos e Serviços;www.osx.com.br
570;OURINVESTSEC;14;Nenhum ativo na B3;BR;12.320.349/0001-90;Aquisição E Securitização de Direitos Creditórios Imobiliários E Do Agronegócio. Com A Consequente Emissão E Colocação Dos Cris/ Cras Nos Mercados Financeiros E de Capitais.;Não Classificados / Não Classificado / Não Classificados;www.ourinvestsecuritizadora.com.br
571;OURO VERDE;14;Nenhum ativo na B3;BR;75.609.123/0001-23;Locação de Veículos E de Equipamentos. Com Ou Sem A Cessão de Operador. Gestão E Administração de Veículos. Máquinas E Equipamentos de Terceiros. Dentre Outras Atividades Correlatas.;Não Classificados / Não Classificado / Não Classificados;www.ouroverde.net.br
572;OUROFINO S/A;13;OFSA3;BR;20.258.278/0001-70;Participação em Outras Sociedades Que Execerçam Atividades de Desenvolvimento. Fabricação E Comercialização de Produtos Destinados Ao Setor de Saúde Animal.;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;http://ri.ourofino.com/
573;P.ACUCAR-CBD;1;PCAR3;BR;47.508.411/0001-56;Comércio Varejista;Consumo não Cíclico / Comércio e Distribuição / Alimentos;www.gpari.com.br
574;P.ACUCAR-CBD;1;PCAR4;BR;47.508.411/0001-56;Comércio Varejista;Consumo não Cíclico / Comércio e Distribuição / Alimentos;www.gpari.com.br
575;PANATLANTICA;7;PATI3;BR;92.693.019/0001-89;Industrialização E Comercialização de Aços Planos.;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Ferro e Aço;www.panatlantica.com.br
576;PANATLANTICA;7;PATI4;BR;92.693.019/0001-89;Industrialização E Comercialização de Aços Planos.;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Ferro e Aço;www.panatlantica.com.br
577;PAR AL BAHIA;5;PEAB3;BR;01.938.783/0001-11;Participações em Outras Sociedades. Na Qualidade de Sócia E/ou Quotista E Administração de Bens Próprios;Financeiro / Holdings Diversificadas / Holdings Diversificadas;http://www.aliancaparticipacoes.com.br
578;PAR AL BAHIA;5;PEAB4;BR;01.938.783/0001-11;Participações em Outras Sociedades. Na Qualidade de Sócia E/ou Quotista E Administração de Bens Próprios;Financeiro / Holdings Diversificadas / Holdings Diversificadas;http://www.aliancaparticipacoes.com.br
579;PARANA;4;Nenhum ativo na B3;BR;14.388.334/0001-99;Banco Múltiplo Com Carteira de Crédito. Financiamento E Investimentos.;Financeiro / Intermediários Financeiros / Bancos;www.paranabanco.com.br
580;PARANAPANEMA;8;PMAM3;BR;60.398.369/0004-79;Metalurgia Do Cobre E Suas Ligas;Materiais Básicos / Siderurgia e Metalurgia / Artefatos de Cobre;www.paranapanema.com.br
581;PATAGONIA;4;BPAT33;BR;08.884.213/0001-35;Banco Comercial;Financeiro / Intermediários Financeiros / Bancos;www.bancopatagonia.com.ar
582;PATRIA SEC;14;Nenhum ativo na B3;BR;02.736.470/0001-43;Aquisição E Securitização de Créditos Imobiliários;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.patriacsci.com.br
583;PAUL F LUZ;3;Nenhum ativo na B3;BR;33.050.196/0001-88;Prestação de Serviço Público de Distribuição de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.cpfl.com.br
584;PAYPAL HOLD;17;PYPL34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
585;PDG REALT;6;PDGR3;BR;02.950.811/0001-89;Não Informado;Consumo Cíclico / Construção Civil / Incorporações;www.pdg.com.br
586;PDG SECURIT;14;Nenhum ativo na B3;BR;09.538.973/0001-53;Não Informado;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.pdg.com.br
587;PEPSICO INC;1;PEPB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Bebidas / Cervejas e Refrigerantes;www.pepsico.com
588;PET MANGUINH;12;RPMG3;BR;33.412.081/0001-96;Fabricação de Produtos de Refino de Petróleo.;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.refinariademanguinhos.com
589;PETROBRAS;12;PETR3;BR;33.000.167/0001-01;Petróleo. Gás E Energia;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.petrobras.com.br
590;PETROBRAS;12;PETR4;BR;33.000.167/0001-01;Petróleo. Gás E Energia;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.petrobras.com.br
591;PETROBRAS BR;12;BRDT3;BR;34.274.233/0001-02;Distribuição E Venda de álcool Carburante. Biodísel. Gasolina E Demais Derivados de Petróleo. Incluindo Lubrificantes. Assim Como Gás Natural.;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.br.com.br
592;PETRORIO;12;PRIO3;BR;10.629.105/0001-68;Constitui Objeto Da Companhia A Participação em Outras Sociedades Como Sócia. Acionista Ou Quotista. Independentemente de Sua Atividade.;Petróleo. Gás e Biocombustíveis / Petróleo. Gás e Biocombustíveis / Exploração. Refino e Distribuição;www.petroriosa.com.br
593;PETTENATI;1;PTNT3;BR;88.613.658/0001-10;Não Informado;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.pettenati.com.br
594;PETTENATI;1;PTNT4;BR;88.613.658/0001-10;Não Informado;Consumo Cíclico / Tecidos. Vestuário e Calçados / Fios e Tecidos;www.pettenati.com.br
595;PFIZER;13;PFIZ34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;www.pfizer.com
596;PG;1;PGCO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Produtos de Uso Pessoal e de Limpeza / Produtos de Uso Pessoal;www.pg.com
597;PHILIP MORRI;9;PHMO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
598;PINE;4;PINE3;BR;62.144.175/0001-20;Banco Regional Brasileiro. de Capital Aberto. Que Há Mais de Vinte Anos Destaca-se em Financiar E Ssessorar Empresas Médias E Grandes.;Financeiro / Intermediários Financeiros / Bancos;www.pine.com
599;PINE;4;PINE4;BR;62.144.175/0001-20;Banco Regional Brasileiro. de Capital Aberto. Que Há Mais de Vinte Anos Destaca-se em Financiar E Ssessorar Empresas Médias E Grandes.;Financeiro / Intermediários Financeiros / Bancos;www.pine.com
600;PLASCAR PART;7;PLAS3;BR;51.928.174/0001-50;Participação em Outras Empresas;Consumo Cíclico / Automóveis e Motocicletas / Automóveis e Motocicletas;www.plascar.com.br
601;PNCFNANCIAL;9;PNCS34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
602;POLO CAP SEC;14;Nenhum ativo na B3;BR;12.261.588/0001-16;Setor de Atividade: Securitização de Recebíveis/aquisição E Securitização de Créditos Imobiliários E Hipotecários. Prestação de Serviços Referentes A Operações Nos Mercados Secundários. Emissão de Cri;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.polocapital.com
603;POLPAR;5;PPAR3;BR;59.789.545/0001-71;Participação em Outras Empresas;Outros / Outros / Outros;www.polpar.com.br
604;POMIFRUTAS;1;FRTA3;BR;86.550.951/0001-50;Pomicultura Produção. Comercialização E Exportação;Consumo não Cíclico / Agropecuária / Agricultura;www.pomifrutas.com.br
605;PORTO SEGURO;14;PSSA3;BR;02.149.205/0001-69;Gestão de Participações Societárias (holding);Financeiro / Previdência e Seguros / Seguradoras;www.portoseguro.com.br
606;PORTO VM;19;Nenhum ativo na B3;BR;18.494.485/0001-82;Não Informado;Bens Industriais / Transporte / Serviços de Apoio e Armazenagem;http://www.portosudeste.com/pt/vm-investors/
607;PORTOBELLO;7;PTBL3;BR;83.475.913/0001-91;Não Informado;Bens Industriais / Construção e Engenharia / Produtos para Construção;www.portobello.com.br
608;POSITIVO TEC;17;POSI3;BR;81.243.735/0001-48;Fabricação de Hardware.;Tecnologia da Informação / Computadores e Equipamentos / Computadores e Equipamentos;www.positivoinformatica.com.br/ri
609;PPLA;5;PPLA11;BR;15.073.274/0001-88;Holding de Companhias Que Atuam Como Veículos de Investimento.;Financeiro / Serviços Financeiros Diversos / Gestão de Recursos e Investimentos;www.btgpactual.com
610;PRATICA;7;PTCA3;BR;08.574.411/0001-00;A Companhia Tem Por Objeto Social: (i) A Fabricação de Fornos E Equipamentos Voltados Para Os Mercados de Panificação E Gastronómico. E (ii) A Participação Societária em Outras Companhias.;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;http://ri.praticafornos.com.br
611;PRATICA;7;PTCA11;BR;08.574.411/0001-00;A Companhia Tem Por Objeto Social: (i) A Fabricação de Fornos E Equipamentos Voltados Para Os Mercados de Panificação E Gastronómico. E (ii) A Participação Societária em Outras Companhias.;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;http://ri.praticafornos.com.br
612;PRINER;7;PRNR3;BR;18.593.815/0001-97;Prestação de Serviços Industriais. Principalmente Nos Segmentos Petroquímico. óleo E Gás. Siderurgia. Papel E Celulose E Químico.;Bens Industriais / Serviços / Serviços Diversos;www.priner.com.br
613;PROFARMA;13;PFRM3;BR;45.453.214/0001-51;Profarma Atua Na Distribuição de Produtos Farmacêuticos. Higiene Pessoal E Cosméticos. Nos Mais Populosos Estados Brasileiros.;Saúde / Comércio e Distribuição / Medicamentos e Outros Produtos;www.profarma.com.br
614;PROMAN;3;PRMN3B;BR;02.291.077/0001-93;Geração de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.promanmt.com.br
615;PROMPT PART;11;PRPT3B;BR;02.992.449/0001-09;Participação em Outras Sociedades.;Outros / Outros / Outros;www.promptparticipacoes.com.br/home/index.aspx
616;QUALCOMM;16;QCOM34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Computadores e Equipamentos / Computadores e Equipamentos;www.qualcomm.com
617;QUALICORP;14;QUAL3;BR;11.992.680/0001-93;Prestação de Serviços E Gestão de Benefícios de Assistência à Saúde.;Saúde / Serv.Méd.Hospit..Análises e Diagnósticos / Serv.Méd.Hospit..Análises e Diagnósticos;www.qualicorp.com.br
618;QUALITY SOFT;16;QUSW3;BR;35.791.391/0001-94;Serviços Nos Setores de Informática. Auditoria de Sistemas Softwares. Treinamento.desenvolvimento de Sistemas de Suporte Técnico. Hardware E Software em Geral. Design Gráfico E Editoração Eletrónica.;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.quality.com.br
619;RAIADROGASIL;13;RADL3;BR;61.585.865/0001-51;Comércio de Produtos Farmacêuticos. Perfumarias E Afins;Saúde / Comércio e Distribuição / Medicamentos e Outros Produtos;www.rd.com.br
620;RAIZEN ENERG;3;Nenhum ativo na B3;BR;08.070.508/0001-78;Produção de Etanol. Açúcar E Bionergia.;Consumo não Cíclico / Alimentos Processados / Açucar e Alcool;www.raizen.com.br
621;RANDON PART;7;RAPT3;BR;89.086.144/0001-16;Indústria E Comércio de Veíc. Automotores E Rebocados Para A Movimentação E O de Transporte de Materiais. de Implem Para O Transp Rodoviário E Ferroviário E de Aparelhos Mecânicos. Peças;Bens Industriais / Material de Transporte / Material Rodoviário;www.randon.com.br/ri
622;RANDON PART;7;RAPT4;BR;89.086.144/0001-16;Indústria E Comércio de Veíc. Automotores E Rebocados Para A Movimentação E O de Transporte de Materiais. de Implem Para O Transp Rodoviário E Ferroviário E de Aparelhos Mecânicos. Peças;Bens Industriais / Material de Transporte / Material Rodoviário;www.randon.com.br/ri
623;RBCAPITALRES;4;Nenhum ativo na B3;BR;02.773.542/0001-22;Aquisição de Créditos Imobiliários. Créditos Do Agronegocio. Titulos E Valores Mobiliarios. Gestão E Administração de Carteiras de Crédito. Securitizacao. Atividades Relacionadas.;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.rbcapital.com
624;RBCAPITALSEC;14;Nenhum ativo na B3;BR;03.559.006/0001-91;Aquisição de Créditos Imobiliários E de Títulos E Valores Mobiliários Lastreados em Créditos Imobiliários. Gestão E Administração de Carteiras de Crédito Imobiliário. Próprias Ou de Terceiros. Etc.;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.rbcapital.com
625;RECRUSUL;7;RCSL3;BR;91.333.666/0001-17;Produção E Comercialização de Equipamentos Para Refrigeração Industrial E Unidades de Transportes.;Bens Industriais / Material de Transporte / Material Rodoviário;www.recrusul.com.br
626;RECRUSUL;7;RCSL4;BR;91.333.666/0001-17;Produção E Comercialização de Equipamentos Para Refrigeração Industrial E Unidades de Transportes.;Bens Industriais / Material de Transporte / Material Rodoviário;www.recrusul.com.br
627;REDE ENERGIA;3;REDE3;BR;61.584.140/0001-49;Participação em Outras Empresas (a Rede Energia Participações É Uma Holding);Utilidade Pública / Energia Elétrica / Energia Elétrica;www.energisa.com.br
